negatives
"frozenset({'Q8WXH5', 'IL3', 'P40189'})"
"frozenset({'P41222', 'IL3', 'Q9BWT7'})"
"frozenset({'Q8IXW5', 'IL3', 'Q6EEV4'})"
"frozenset({'Q9C029', 'IL3', 'P61077'})"
"frozenset({'Q5VVQ6', 'IL3', 'Q9BYV2'})"
"frozenset({'O60674', 'P52333', 'IL3'})"
"frozenset({'Q15078', 'P04632', 'IL3'})"
"frozenset({'O14818', 'IL3', 'Q16659'})"
"frozenset({'P05067', 'IL3', 'P51570'})"
"frozenset({'Q8NGC4', 'IL3', 'O95817'})"
"frozenset({'O43278', 'IL3', 'Q9Y5Y6'})"
"frozenset({'P36406', 'Q86YR5', 'IL3'})"
"frozenset({'O60784', 'IL3', 'A1L0T0'})"
"frozenset({'P61981', 'Q8WWL7', 'IL3'})"
"frozenset({'P24385', 'Q9H6U6', 'IL3'})"
"frozenset({'O15164', 'Q86T82', 'IL3'})"
"frozenset({'P49768', 'IL3', 'P20336'})"
"frozenset({'P15927', 'IL3', 'Q15554'})"
"frozenset({'Q99436', 'P51665', 'IL3'})"
"frozenset({'P43361', 'IL3', 'Q9P031'})"
"frozenset({'O14744', 'IL3', 'P15172'})"
"frozenset({'P46782', 'IL3', 'Q14204'})"
"frozenset({'P13010', 'IL3', 'Q8WXE1'})"
"frozenset({'IL3', 'O15111', 'Q12778'})"
"frozenset({'Q96J02', 'IL3', 'P22455'})"
"frozenset({'P69892', 'P02008', 'IL3'})"
"frozenset({'IL3', 'Q92900', 'Q00839'})"
"frozenset({'P51587', 'IL3', 'P00519'})"
"frozenset({'P17301', 'IL3', 'P02462'})"
"frozenset({'Q9Y6C2', 'IL3', 'Q9UM11'})"
"frozenset({'Q9Y4K3', 'IL3', 'Q14558'})"
"frozenset({'O95751', 'IL3', 'Q96PV7'})"
"frozenset({'Q9H8W4', 'IL3', 'Q9NX01'})"
"frozenset({'P23297', 'IL3', 'P33764'})"
"frozenset({'Q13177', 'IL3', 'Q96K21'})"
"frozenset({'P13639', 'Q15843', 'IL3'})"
"frozenset({'Q16795', 'P22695', 'IL3'})"
"frozenset({'Q96C55', 'Q9H9S0', 'IL3'})"
"frozenset({'IL3', 'O95149', 'O95619'})"
"frozenset({'Q7KZF4', 'IL3', 'P26368'})"
"frozenset({'P46782', 'P26373', 'IL3'})"
"frozenset({'IL3', 'Q9UET6', 'P62280'})"
"frozenset({'Q13616', 'IL3', 'Q92552'})"
"frozenset({'IL3', 'P16520', 'P48549'})"
"frozenset({'Q0VDE8', 'IL3', 'Q15788'})"
"frozenset({'Q5VWK5', 'IL3', 'Q86WN2'})"
"frozenset({'Q12950', 'Q99750', 'IL3'})"
"frozenset({'O60437', 'Q92817', 'IL3'})"
"frozenset({'O14733', 'IL3', 'P45984'})"
"frozenset({'O43181', 'P28288', 'IL3'})"
"frozenset({'P30520', 'Q96AT9', 'IL3'})"
"frozenset({'Q96CW1', 'IL3', 'Q6ZUT1'})"
"frozenset({'P37088', 'IL3', 'Q99816'})"
"frozenset({'IL3', 'O14745', 'Q9Y6M7'})"
"frozenset({'Q14BN4', 'IL3', 'Q13188'})"
"frozenset({'IL3', 'P98082', 'P06493'})"
"frozenset({'Q6IEV9', 'IL3', 'P17612'})"
"frozenset({'P0CJ72', 'IL3', 'P25090'})"
"frozenset({'Q9HCE1', 'IL3', 'P41161'})"
"frozenset({'P20648', 'IL3', 'P05023'})"
"frozenset({'Q05516', 'IL3', 'Q9P209'})"
"frozenset({'Q8TEB7', 'IL3', 'P63279'})"
"frozenset({'IL3', 'Q16620', 'P13591'})"
"frozenset({'P61587', 'P46531', 'IL3'})"
"frozenset({'Q8NA56', 'IL3', 'Q9UPN3'})"
"frozenset({'P43115', 'Q9UL63', 'IL3'})"
"frozenset({'IL3', 'P15336', 'P27361'})"
"frozenset({'P01106', 'IL3', 'O94921'})"
"frozenset({'P51531', 'IL3', 'P35226'})"
"frozenset({'P04899', 'IL3', 'P28566'})"
"frozenset({'IL3', 'P60520', 'Q92636'})"
"frozenset({'Q52LJ0', 'P05412', 'IL3'})"
"frozenset({'Q9Y6R4', 'Q99523', 'IL3'})"
"frozenset({'P62877', 'IL3', 'P16104'})"
"frozenset({'O60235', 'IL3', 'P26927'})"
"frozenset({'IL3', 'Q9H792', 'Q5JTV8'})"
"frozenset({'P0DPA2', 'Q9Y4G8', 'IL3'})"
"frozenset({'Q14197', 'Q9BYD2', 'IL3'})"
"frozenset({'P05060', 'IL3', 'Q9UMX0'})"
"frozenset({'Q15311', 'IL3', 'P49757'})"
"frozenset({'O15541', 'P02545', 'IL3'})"
"frozenset({'IL3', 'O00255', 'O75530'})"
"frozenset({'Q7L775', 'Q8TBC5', 'IL3'})"
"frozenset({'Q53HC9', 'Q96BD5', 'IL3'})"
"frozenset({'Q16777', 'IL3', 'Q92831'})"
"frozenset({'Q3LI70', 'Q6ZRY4', 'IL3'})"
"frozenset({'P01892', 'IL3', 'P51617'})"
"frozenset({'Q15051', 'P0DP24', 'IL3'})"
"frozenset({'Q8N7W2', 'P51531', 'IL3'})"
"frozenset({'Q7Z3C6', 'Q14457', 'IL3'})"
"frozenset({'Q9Y4D1', 'IL3', 'Q9UBE8'})"
"frozenset({'IL3', 'O75367', 'P12830'})"
"frozenset({'Q9Y2M5', 'IL3', 'Q15884'})"
"frozenset({'Q9H444', 'Q9Y4G6', 'IL3'})"
"frozenset({'IL3', 'Q9NVP1', 'Q92785'})"
"frozenset({'IL3', 'Q92730', 'O96013'})"
"frozenset({'IL3', 'P84103', 'Q99590'})"
"frozenset({'Q9UJZ1', 'P24539', 'IL3'})"
"frozenset({'Q9C0F1', 'Q8IYE0', 'IL3'})"
"frozenset({'P62829', 'IL3', 'P62269'})"
"frozenset({'Q8TAA9', 'Q04759', 'IL3'})"
"frozenset({'Q5RKV6', 'P51858', 'IL3'})"
"frozenset({'IL3', 'O60841', 'Q9H8V3'})"
"frozenset({'IL3', 'P61244', 'Q96P16'})"
"frozenset({'P19013', 'IL3', 'Q9H0R8'})"
"frozenset({'Q04941', 'IL3', 'P31949'})"
"frozenset({'P22087', 'P32969', 'IL3'})"
"frozenset({'P30101', 'P09429', 'IL3'})"
"frozenset({'P23229', 'IL3', 'Q9HBI1'})"
"frozenset({'Q8WUM0', 'P02545', 'IL3'})"
"frozenset({'P63104', 'Q92934', 'IL3'})"
"frozenset({'P22314', 'IL3', 'Q6P1J9'})"
"frozenset({'Q8NC51', 'IL3', 'Q2NL82'})"
"frozenset({'IL3', 'Q13126', 'P30304'})"
"frozenset({'IL3', 'O95718', 'O60884'})"
"frozenset({'IL3', 'Q5T5P2', 'O14980'})"
"frozenset({'Q96CW1', 'IL3', 'Q8IVT5'})"
"frozenset({'Q9NRM7', 'IL3', 'Q8N461'})"
"frozenset({'Q15038', 'IL3', 'P86496'})"
"frozenset({'IL3', 'Q09019', 'Q99598'})"
"frozenset({'Q16795', 'IL3', 'P67809'})"
"frozenset({'Q9H204', 'IL3', 'Q9Y5X1'})"
"frozenset({'O75400', 'Q9H269', 'IL3'})"
"frozenset({'Q9Y6K1', 'Q6PD62', 'IL3'})"
"frozenset({'Q9NYB0', 'IL3', 'Q96GT9'})"
"frozenset({'Q9BSM1', 'IL3', 'Q99496'})"
"frozenset({'Q13627', 'IL3', 'P33778'})"
"frozenset({'Q9NW13', 'IL3', 'P08708'})"
"frozenset({'IL3', 'P57087', 'P13612'})"
"frozenset({'Q9Y383', 'IL3', 'Q9H074'})"
"frozenset({'IL3', 'Q01844', 'Q9UBV8'})"
"frozenset({'Q5T3J3', 'IL3', 'Q2M296'})"
"frozenset({'Q8IUC1', 'IL3', 'B2RUY7'})"
"frozenset({'P04629', 'IL3', 'P78559'})"
"frozenset({'O00330', 'P33527', 'IL3'})"
"frozenset({'Q9H4E5', 'IL3', 'Q96HP0'})"
"frozenset({'Q9NV06', 'IL3', 'Q9NXR1'})"
"frozenset({'Q9BUB5', 'IL3', 'Q15118'})"
"frozenset({'O75150', 'Q13535', 'IL3'})"
"frozenset({'P21860', 'P04843', 'IL3'})"
"frozenset({'Q8NHY2', 'IL3', 'P61201'})"
"frozenset({'IL3', 'P38606', 'P25705'})"
"frozenset({'P78371', 'IL3', 'Q96BT7'})"
"frozenset({'Q86WU2', 'IL3', 'Q86Y07'})"
"frozenset({'Q9ULZ1', 'P35414', 'IL3'})"
"frozenset({'Q9Y3Y2', 'Q96SB4', 'IL3'})"
"frozenset({'Q9BRP8', 'P62829', 'IL3'})"
"frozenset({'Q13618', 'IL3', 'P61586'})"
"frozenset({'P81274', 'IL3', 'Q99501'})"
"frozenset({'Q14194', 'IL3', 'Q9UKV5'})"
"frozenset({'P46695', 'P50591', 'IL3'})"
"frozenset({'Q96CW1', 'IL3', 'O95793'})"
"frozenset({'Q8NHY3', 'IL3', 'Q8TBB1'})"
"frozenset({'Q96FI4', 'P39748', 'IL3'})"
"frozenset({'Q01668', 'IL3', 'Q969Q6'})"
"frozenset({'Q13535', 'IL3', 'Q5TGY3'})"
"frozenset({'IL3', 'P25205', 'Q9H492'})"
"frozenset({'Q9BQE3', 'IL3', 'P29353'})"
"frozenset({'O95155', 'IL3', 'Q14432'})"
"frozenset({'IL3', 'P04049', 'Q13322'})"
"frozenset({'IL3', 'P27348', 'O95817'})"
"frozenset({'Q6UXF1', 'IL3', 'Q96EQ0'})"
"frozenset({'Q9NPA5', 'IL3', 'Q5JR59'})"
"frozenset({'P51784', 'IL3', 'P60520'})"
"frozenset({'P38398', 'IL3', 'Q15004'})"
"frozenset({'Q9H8W4', 'IL3', 'Q16851'})"
"frozenset({'O15393', 'Q92793', 'IL3'})"
"frozenset({'Q8NDV1', 'IL3', 'Q14012'})"
"frozenset({'Q2KHM9', 'Q969V6', 'IL3'})"
"frozenset({'O60271', 'IL3', 'Q9NPJ6'})"
"frozenset({'Q9Y297', 'IL3', 'Q07157'})"
"frozenset({'Q9HD42', 'P49736', 'IL3'})"
"frozenset({'IL3', 'Q71SY5', 'Q9BTT4'})"
"frozenset({'P53355', 'IL3', 'Q7KZI7'})"
"frozenset({'O00541', 'P19320', 'IL3'})"
"frozenset({'IL3', 'Q9H078', 'Q8NI60'})"
"frozenset({'P62244', 'Q13619', 'IL3'})"
"frozenset({'Q9H9E3', 'P00533', 'IL3'})"
"frozenset({'IL3', 'Q92504', 'Q6NUS6'})"
"frozenset({'P17735', 'IL3', 'Q9BTE6'})"
"frozenset({'IL3', 'P17612', 'E9PQ53'})"
"frozenset({'IL3', 'Q9Y3C7', 'Q03519'})"
"frozenset({'Q9BQD3', 'IL3', 'Q96D59'})"
"frozenset({'P04629', 'IL3', 'O94874'})"
"frozenset({'Q07001', 'IL3', 'P02708'})"
"frozenset({'O43822', 'Q9Y3M2', 'IL3'})"
"frozenset({'P50579', 'Q8N6M0', 'IL3'})"
"frozenset({'Q53HC9', 'IL3', 'Q4V328'})"
"frozenset({'P15498', 'IL3', 'P40189'})"
"frozenset({'P61296', 'Q92905', 'IL3'})"
"frozenset({'Q8IXQ6', 'IL3', 'P06899'})"
"frozenset({'Q96A08', 'IL3', 'P51610'})"
"frozenset({'P07910', 'IL3', 'P16104'})"
"frozenset({'O43765', 'P19438', 'IL3'})"
"frozenset({'Q96SB4', 'IL3', 'P40855'})"
"frozenset({'P22413', 'IL3', 'O00232'})"
"frozenset({'Q969D9', 'IL3', 'P40189'})"
"frozenset({'P46734', 'P60763', 'IL3'})"
"frozenset({'P07437', 'IL3', 'P06576'})"
"frozenset({'Q9NWB7', 'IL3', 'Q9NSC5'})"
"frozenset({'P02652', 'P55058', 'IL3'})"
"frozenset({'Q9UHD9', 'IL3', 'Q9BZF9'})"
"frozenset({'IL3', 'Q9Y5Q3', 'Q16531'})"
"frozenset({'IL3', 'P31314', 'P07199'})"
"frozenset({'P14136', 'P42858', 'IL3'})"
"frozenset({'P09619', 'P0DML3', 'IL3'})"
"frozenset({'A8K8V0', 'IL3', 'Q16623'})"
"frozenset({'Q15555', 'P43034', 'IL3'})"
"frozenset({'Q9Y4H2', 'IL3', 'O15111'})"
"frozenset({'O75962', 'Q8NEY1', 'IL3'})"
"frozenset({'Q9UBU7', 'IL3', 'P24941'})"
"frozenset({'P28482', 'IL3', 'Q5JQC9'})"
"frozenset({'Q7RTV0', 'IL3', 'P67809'})"
"frozenset({'P04629', 'IL3', 'Q9NPQ8'})"
"frozenset({'Q96EZ8', 'P98170', 'IL3'})"
"frozenset({'O14939', 'IL3', 'Q9GZT9'})"
"frozenset({'Q9Y2Z9', 'IL3', 'Q9NQR4'})"
"frozenset({'P37268', 'IL3', 'Q9NRD1'})"
"frozenset({'P19388', 'IL3', 'Q9H5N1'})"
"frozenset({'P83916', 'IL3', 'P17612'})"
"frozenset({'IL3', 'P19235', 'P01566'})"
"frozenset({'Q15418', 'Q9UN36', 'IL3'})"
"frozenset({'O75534', 'IL3', 'Q16851'})"
"frozenset({'Q93008', 'IL3', 'O14893'})"
"frozenset({'P24928', 'Q15560', 'IL3'})"
"frozenset({'Q12913', 'IL3', 'Q8IYR6'})"
"frozenset({'P02751', 'IL3', 'P00338'})"
"frozenset({'Q401N2', 'Q9Y625', 'IL3'})"
"frozenset({'P22460', 'Q96EB6', 'IL3'})"
"frozenset({'Q8IWB1', 'IL3', 'Q9UN42'})"
"frozenset({'O60941', 'O95477', 'IL3'})"
"frozenset({'Q15642', 'IL3', 'Q9Y2W2'})"
"frozenset({'Q96S59', 'IL3', 'P05937'})"
"frozenset({'P46937', 'Q07817', 'IL3'})"
"frozenset({'Q9UBC2', 'P63218', 'IL3'})"
"frozenset({'Q15036', 'IL3', 'O95433'})"
"frozenset({'Q13618', 'IL3', 'P62269'})"
"frozenset({'Q96N67', 'IL3', 'Q8IUI8'})"
"frozenset({'Q7L2J0', 'Q92841', 'IL3'})"
"frozenset({'IL3', 'P15336', 'Q8N726'})"
"frozenset({'Q05193', 'IL3', 'Q99961'})"
"frozenset({'Q9C0H6', 'Q8WVJ2', 'IL3'})"
"frozenset({'Q14498', 'IL3', 'P28838'})"
"frozenset({'P22234', 'Q6IQ23', 'IL3'})"
"frozenset({'P46734', 'P41279', 'IL3'})"
"frozenset({'Q9ULK4', 'IL3', 'Q06330'})"
"frozenset({'Q14511', 'IL3', 'Q93062'})"
"frozenset({'P0CJ74', 'IL3', 'P25090'})"
"frozenset({'Q9NR12', 'IL3', 'P68871'})"
"frozenset({'IL3', 'P55209', 'P04637'})"
"frozenset({'Q9UK80', 'IL3', 'P23771'})"
"frozenset({'Q9C0B0', 'IL3', 'P67775'})"
"frozenset({'P62877', 'IL3', 'O94889'})"
"frozenset({'P07900', 'IL3', 'Q13148'})"
"frozenset({'IL3', 'Q8WXC6', 'Q13098'})"
"frozenset({'P37173', 'Q02447', 'IL3'})"
"frozenset({'P19784', 'Q3KNV8', 'IL3'})"
"frozenset({'Q96MU7', 'IL3', 'Q9UID3'})"
"frozenset({'P54727', 'IL3', 'P68104'})"
"frozenset({'O15078', 'IL3', 'Q13011'})"
"frozenset({'P49286', 'IL3', 'Q9NY35'})"
"frozenset({'IL3', 'P56524', 'Q08379'})"
"frozenset({'Q86YR5', 'IL3', 'P08754'})"
"frozenset({'Q6A162', 'P48146', 'IL3'})"
"frozenset({'Q9HCG8', 'O95198', 'IL3'})"
"frozenset({'IL3', 'Q9UJW0', 'P52907'})"
"frozenset({'P07437', 'O60566', 'IL3'})"
"frozenset({'Q86WA6', 'IL3', 'Q6UB35'})"
"frozenset({'P17936', 'IL3', 'Q9UHC1'})"
"frozenset({'IL3', 'Q96IZ0', 'Q9NVV9'})"
"frozenset({'P50402', 'IL3', 'Q15022'})"
"frozenset({'Q92572', 'IL3', 'P08729'})"
"frozenset({'IL3', 'P49411', 'Q9NSE4'})"
"frozenset({'Q96GG9', 'IL3', 'P62316'})"
"frozenset({'P23528', 'Q16719', 'IL3'})"
"frozenset({'P13804', 'Q9UQL6', 'IL3'})"
"frozenset({'Q9P2N7', 'Q8IVD9', 'IL3'})"
"frozenset({'IL3', 'Q9BXI2', 'Q99741'})"
"frozenset({'Q8IUH5', 'IL3', 'P68104'})"
"frozenset({'P61218', 'IL3', 'Q13325'})"
"frozenset({'IL3', 'Q96DV4', 'O75955'})"
"frozenset({'Q5BJF6', 'Q53EZ4', 'IL3'})"
"frozenset({'P18621', 'IL3', 'P08865'})"
"frozenset({'P53778', 'Q8WZA2', 'IL3'})"
"frozenset({'IL3', 'Q92569', 'P23458'})"
"frozenset({'Q13405', 'IL3', 'P36957'})"
"frozenset({'Q16891', 'P45880', 'IL3'})"
"frozenset({'P55081', 'Q9H257', 'IL3'})"
"frozenset({'P21246', 'IL3', 'O43147'})"
"frozenset({'P18084', 'P60410', 'IL3'})"
"frozenset({'O14744', 'P04629', 'IL3'})"
"frozenset({'Q9H3M7', 'Q92905', 'IL3'})"
"frozenset({'P63165', 'IL3', 'Q96IK5'})"
"frozenset({'Q14999', 'IL3', 'P08195'})"
"frozenset({'P10599', 'Q12933', 'IL3'})"
"frozenset({'P39687', 'IL3', 'P26368'})"
"frozenset({'P04629', 'IL3', 'Q8TCY9'})"
"frozenset({'P41743', 'P08151', 'IL3'})"
"frozenset({'O14763', 'IL3', 'P63000'})"
"frozenset({'Q5MAI5', 'Q92614', 'IL3'})"
"frozenset({'Q9H5J8', 'IL3', 'Q8IXL6'})"
"frozenset({'P17480', 'IL3', 'Q01844'})"
"frozenset({'IL3', 'Q5JR59', 'Q08117'})"
"frozenset({'IL3', 'Q9NRC8', 'Q03252'})"
"frozenset({'Q96BD8', 'O14777', 'IL3'})"
"frozenset({'Q9BXB1', 'IL3', 'Q99590'})"
"frozenset({'P16383', 'IL3', 'Q9NU53'})"
"frozenset({'Q7Z3C6', 'Q17RB8', 'IL3'})"
"frozenset({'IL3', 'Q93034', 'P04083'})"
"frozenset({'P04792', 'Q9H0K1', 'IL3'})"
"frozenset({'IL3', 'P49411', 'P13667'})"
"frozenset({'IL3', 'Q08945', 'P33778'})"
"frozenset({'Q16891', 'IL3', 'Q9Y6M9'})"
"frozenset({'O60869', 'Q9HCE1', 'IL3'})"
"frozenset({'IL3', 'Q96IQ7', 'Q15058'})"
"frozenset({'IL3', 'O14745', 'P12830'})"
"frozenset({'P04629', 'P53396', 'IL3'})"
"frozenset({'P04629', 'IL3', 'Q9BZF1'})"
"frozenset({'P00533', 'P49023', 'IL3'})"
"frozenset({'P78406', 'Q9UNN5', 'IL3'})"
"frozenset({'P25791', 'P0C1Z6', 'IL3'})"
"frozenset({'P62508', 'IL3', 'O75386'})"
"frozenset({'P55769', 'IL3', 'P98175'})"
"frozenset({'Q15717', 'IL3', 'Q9H0J9'})"
"frozenset({'Q9ULT8', 'P49286', 'IL3'})"
"frozenset({'Q96KP6', 'IL3', 'Q9UHD2'})"
"frozenset({'Q9UL68', 'IL3', 'Q99459'})"
"frozenset({'Q08209', 'IL3', 'Q9UM13'})"
"frozenset({'P60900', 'IL3', 'Q9H8V3'})"
"frozenset({'Q12906', 'O00264', 'IL3'})"
"frozenset({'IL3', 'Q9UBT7', 'Q93009'})"
"frozenset({'Q12923', 'O75420', 'IL3'})"
"frozenset({'IL3', 'Q3YBR2', 'Q8NBZ0'})"
"frozenset({'P63165', 'IL3', 'Q9C086'})"
"frozenset({'Q9BY76', 'Q16665', 'IL3'})"
"frozenset({'O75475', 'Q9Y2W1', 'IL3'})"
"frozenset({'IL3', 'P60842', 'O95793'})"
"frozenset({'O75379', 'Q6VY07', 'IL3'})"
"frozenset({'Q15349', 'IL3', 'O43683'})"
"frozenset({'Q13618', 'IL3', 'P55795'})"
"frozenset({'Q14541', 'IL3', 'Q9UJW3'})"
"frozenset({'Q9Y237', 'IL3', 'P56192'})"
"frozenset({'P07900', 'IL3', 'P25788'})"
"frozenset({'Q13409', 'IL3', 'Q96AH8'})"
"frozenset({'P08684', 'O75469', 'IL3'})"
"frozenset({'P12236', 'Q9NVU0', 'IL3'})"
"frozenset({'Q5S007', 'IL3', 'O15143'})"
"frozenset({'O00505', 'IL3', 'Q9BTL4'})"
"frozenset({'IL3', 'Q99459', 'Q9UJV9'})"
"frozenset({'O75900', 'IL3', 'Q09472'})"
"frozenset({'P33992', 'IL3', 'Q99459'})"
"frozenset({'P62826', 'IL3', 'P03372'})"
"frozenset({'Q15025', 'Q96M61', 'IL3'})"
"frozenset({'P56178', 'IL3', 'P28360'})"
"frozenset({'IL3', 'P62888', 'P50914'})"
"frozenset({'P38159', 'IL3', 'Q96RR1'})"
"frozenset({'P01889', 'P04439', 'IL3'})"
"frozenset({'Q14966', 'IL3', 'P56524'})"
"frozenset({'Q05513', 'Q86YW0', 'IL3'})"
"frozenset({'Q6RW13', 'IL3', 'Q8NI60'})"
"frozenset({'P36873', 'IL3', 'Q27J81'})"
"frozenset({'P01571', 'Q6UWB1', 'IL3'})"
"frozenset({'P24043', 'Q14118', 'IL3'})"
"frozenset({'Q9Y3S1', 'IL3', 'Q9H2G2'})"
"frozenset({'IL3', 'Q9BVG8', 'Q9UHP6'})"
"frozenset({'Q9UJM3', 'IL3', 'P52735'})"
"frozenset({'IL3', 'Q96DR7', 'O14936'})"
"frozenset({'P52306', 'Q9Y4E5', 'IL3'})"
"frozenset({'Q8IWL3', 'Q8TD19', 'IL3'})"
"frozenset({'Q9NZS9', 'IL3', 'O75800'})"
"frozenset({'Q92844', 'P62158', 'IL3'})"
"frozenset({'O00159', 'IL3', 'Q6IN84'})"
"frozenset({'P61086', 'IL3', 'Q8IUQ4'})"
"frozenset({'P12235', 'P04150', 'IL3'})"
"frozenset({'P68431', 'Q8NHM5', 'IL3'})"
"frozenset({'IL3', 'Q6UX71', 'Q8IZU1'})"
"frozenset({'Q96BZ8', 'IL3', 'O75558'})"
"frozenset({'P08047', 'IL3', 'Q969G2'})"
"frozenset({'Q14999', 'IL3', 'Q96EP5'})"
"frozenset({'IL3', 'P78316', 'Q9NRC8'})"
"frozenset({'O60235', 'O43765', 'IL3'})"
"frozenset({'Q8IVT2', 'IL3', 'Q96H55'})"
"frozenset({'Q16543', 'IL3', 'Q9H6X5'})"
"frozenset({'IL3', 'Q15797', 'P18146'})"
"frozenset({'O75420', 'IL3', 'Q96B18'})"
"frozenset({'Q96RE7', 'IL3', 'O14980'})"
"frozenset({'O14818', 'IL3', 'P49720'})"
"frozenset({'Q9P202', 'IL3', 'A7MCY6'})"
"frozenset({'Q9Y4K3', 'IL3', 'Q86XR7'})"
"frozenset({'Q9HAW0', 'IL3', 'Q8N1F7'})"
"frozenset({'O95486', 'IL3', 'Q15436'})"
"frozenset({'IL3', 'P35249', 'P35244'})"
"frozenset({'Q15717', 'IL3', 'Q9H079'})"
"frozenset({'Q9C002', 'IL3', 'Q969Z0'})"
"frozenset({'IL3', 'Q8N1B3', 'P06493'})"
"frozenset({'IL3', 'Q96A32', 'Q9H1R3'})"
"frozenset({'IL3', 'O43395', 'Q9Y2D8'})"
"frozenset({'P28482', 'IL3', 'Q07890'})"
"frozenset({'IL3', 'Q13077', 'Q08043'})"
"frozenset({'Q5TA79', 'IL3', 'Q9BYQ4'})"
"frozenset({'IL3', 'O43143', 'Q14739'})"
"frozenset({'Q6PGP7', 'IL3', 'Q00839'})"
"frozenset({'Q8N2X6', 'IL3', 'Q96IF1'})"
"frozenset({'P36873', 'Q13698', 'IL3'})"
"frozenset({'IL3', 'Q8WWY3', 'Q96GN5'})"
"frozenset({'Q9UGI8', 'IL3', 'P21333'})"
"frozenset({'P63172', 'IL3', 'Q5HYW2'})"
"frozenset({'P14555', 'IL3', 'P50148'})"
"frozenset({'P38919', 'IL3', 'Q09161'})"
"frozenset({'P27986', 'P52799', 'IL3'})"
"frozenset({'Q9H0E3', 'O94864', 'IL3'})"
"frozenset({'O60333', 'IL3', 'Q9ULJ3'})"
"frozenset({'P35268', 'IL3', 'P18124'})"
"frozenset({'P12814', 'IL3', 'P32780'})"
"frozenset({'IL3', 'O60341', 'Q99684'})"
"frozenset({'Q92585', 'IL3', 'Q9UKV0'})"
"frozenset({'Q9C0B0', 'IL3', 'Q9BYN0'})"
"frozenset({'P32121', 'IL3', 'Q8NG81'})"
"frozenset({'Q13683', 'IL3', 'P46108'})"
"frozenset({'P04070', 'P16220', 'IL3'})"
"frozenset({'Q86UT6', 'IL3', 'P01106'})"
"frozenset({'P32121', 'IL3', 'Q14978'})"
"frozenset({'P51946', 'Q9H2G9', 'IL3'})"
"frozenset({'Q13618', 'IL3', 'Q13555'})"
"frozenset({'P05387', 'P09651', 'IL3'})"
"frozenset({'Q9UKM9', 'IL3', 'P27348'})"
"frozenset({'Q9Y4K3', 'IL3', 'O76080'})"
"frozenset({'P28472', 'IL3', 'P50222'})"
"frozenset({'O15234', 'IL3', 'P25054'})"
"frozenset({'Q9ULW6', 'Q8IYE0', 'IL3'})"
"frozenset({'Q13247', 'IL3', 'P52597'})"
"frozenset({'O15198', 'IL3', 'Q9H871'})"
"frozenset({'Q8TF09', 'Q6P1K8', 'IL3'})"
"frozenset({'IL3', 'Q53GS9', 'Q8WTT2'})"
"frozenset({'P68400', 'IL3', 'P06493'})"
"frozenset({'Q14192', 'Q16665', 'IL3'})"
"frozenset({'P41236', 'IL3', 'Q6IMI6'})"
"frozenset({'Q9P2W3', 'Q8NHC5', 'IL3'})"
"frozenset({'Q9BYE2', 'IL3', 'O43918'})"
"frozenset({'O15027', 'Q9BV73', 'IL3'})"
"frozenset({'Q9UPX8', 'Q96FJ2', 'IL3'})"
"frozenset({'O75044', 'P31946', 'IL3'})"
"frozenset({'P51587', 'IL3', 'P46736'})"
"frozenset({'Q9NZJ7', 'Q9NWT6', 'IL3'})"
"frozenset({'IL3', 'O75558', 'Q12846'})"
"frozenset({'Q96L12', 'O95071', 'IL3'})"
"frozenset({'IL3', 'Q9HDC5', 'O94766'})"
"frozenset({'IL3', 'P08047', 'P08294'})"
"frozenset({'Q8TCS8', 'Q12849', 'IL3'})"
"frozenset({'Q9BRK5', 'IL3', 'Q8NI27'})"
"frozenset({'Q13829', 'Q92614', 'IL3'})"
"frozenset({'Q8IXZ2', 'IL3', 'Q96HN2'})"
"frozenset({'Q96GQ7', 'O76094', 'IL3'})"
"frozenset({'Q9Y6H1', 'IL3', 'O43172'})"
"frozenset({'Q01433', 'IL3', 'Q9Y5B8'})"
"frozenset({'Q9BRA2', 'IL3', 'O60504'})"
"frozenset({'Q5I0X7', 'IL3', 'Q8TES7'})"
"frozenset({'Q9BR76', 'P55769', 'IL3'})"
"frozenset({'IL3', 'Q5JU00', 'Q9UEY8'})"
"frozenset({'P46100', 'Q9BQI3', 'IL3'})"
"frozenset({'P38398', 'Q8NFW8', 'IL3'})"
"frozenset({'P31749', 'IL3', 'P22736'})"
"frozenset({'P05412', 'IL3', 'O43395'})"
"frozenset({'P24468', 'IL3', 'Q06330'})"
"frozenset({'P25685', 'IL3', 'Q15334'})"
"frozenset({'IL3', 'P58340', 'O15350'})"
"frozenset({'A2RU48', 'IL3', 'P67775'})"
"frozenset({'IL3', 'P57772', 'Q15029'})"
"frozenset({'Q04864', 'IL3', 'P24941'})"
"frozenset({'IL3', 'P08648', 'P18146'})"
"frozenset({'IL3', 'Q9UJ70', 'Q99081'})"
"frozenset({'Q9Y3R0', 'P39086', 'IL3'})"
"frozenset({'P13501', 'Q16570', 'IL3'})"
"frozenset({'P34947', 'IL3', 'P04198'})"
"frozenset({'P22694', 'IL3', 'Q8TD86'})"
"frozenset({'P15822', 'Q02575', 'IL3'})"
"frozenset({'O95183', 'IL3', 'P61266'})"
"frozenset({'Q8IX12', 'IL3', 'P14866'})"
"frozenset({'Q9NSB4', 'IL3', 'Q15323'})"
"frozenset({'Q9UF56', 'IL3', 'Q86T24'})"
"frozenset({'P26441', 'IL3', 'P19235'})"
