#tail	head	weight	pathway_name	pathway_ID	edge_type	tail_symbol	head_symbol
P00403	P36542	1	EGFR1	4	physical	MT-CO2	ATP5C1
P00403	P22681	1	EGFR1	4	physical	MT-CO2	CBL
P00403	Q13191	1	EGFR1	4	physical	MT-CO2	CBLB
P00403	P01133	1	EGFR1	4	physical	MT-CO2	EGF
P00403	P00533	1	EGFR1	4	physical	MT-CO2	EGFR
P00403	Q9UJM3	1	EGFR1	4	physical	MT-CO2	ERRFI1
P00403	P62993	1	EGFR1	4	physical	MT-CO2	GRB2
P00403	P27986	1	EGFR1	4	physical	MT-CO2	PIK3R1
P00403	O00459	1	EGFR1	4	physical	MT-CO2	PIK3R2
P00403	P29353	1	EGFR1	4	physical	MT-CO2	SHC1
P00403	P62316	1	EGFR1	4	physical	MT-CO2	SNRPD2
P00403	Q07889	1	EGFR1	4	physical	MT-CO2	SOS1
P00403	Q07890	1	EGFR1	4	physical	MT-CO2	SOS2
P00403	P0CG47	1	EGFR1	4	physical	MT-CO2	UBB
P00403	P52735	1	EGFR1	4	physical	MT-CO2	VAV2
P00403	P63104	1	EGFR1	4	physical	MT-CO2	YWHAZ
O94776	Q9UKG1	1	EGFR1	4	physical	MTA2	APPL1
O94776	Q8NEU8	1	EGFR1	4	physical	MTA2	APPL2
P42345	P31749	1	EGFR1	4	Phosphorylation	MTOR	AKT1
P01106	P49715	1	EGFR1	4	physical	MYC	CEBPA
P01106	P17676	1	EGFR1	4	physical	MYC	CEBPB
P16333	P51636	1	EGFR1	4	physical	NCK1	CAV2
P16333	O60496	1	EGFR1	4	physical	NCK1	DOK2
P16333	P00533	1	EGFR1	4	physical	NCK1	EGFR
P16333	Q13153	1	EGFR1	4	physical	NCK1	PAK1
P16333	Q16513	1	EGFR1	4	physical	NCK1	PKN2
P16333	Q07889	1	EGFR1	4	physical	NCK1	SOS1
O43639	P00533	1	EGFR1	4	physical	NCK2	EGFR
O43639	Q13153	1	EGFR1	4	physical	NCK2	PAK1
O43639	Q16513	1	EGFR1	4	physical	NCK2	PKN2
O43639	Q07889	1	EGFR1	4	physical	NCK2	SOS1
Q9Y6Q9	Q13153	1	EGFR1	4	physical	NCOA3	PAK1
Q9Y6Q9	Q05397	1	EGFR1	4	physical	NCOA3	PTK2
Q9P0J0	P40763	1	EGFR1	4	physical	NDUFA13	STAT3
P46934	Q07912	1	EGFR1	4	Ubiquitination	NEDD4	TNK2
P46934	Q07912	1	EGFR1	4	physical	NEDD4	TNK2
P19838	O43707	1	EGFR1	4	physical	NFKB1	ACTN4
P19838	Q04206	1	EGFR1	4	physical	NFKB1	RELA
Q13153	Q13363	1	EGFR1	4	Phosphorylation	PAK1	CTBP1
Q13153	P00533	1	EGFR1	4	physical	PAK1	EGFR
Q13153	P62993	1	EGFR1	4	physical	PAK1	GRB2
Q13153	Q02750	1	EGFR1	4	Phosphorylation	PAK1	MAP2K1
Q13153	P16333	1	EGFR1	4	physical	PAK1	NCK1
Q13153	O43639	1	EGFR1	4	physical	PAK1	NCK2
Q13153	Q9Y6Q9	1	EGFR1	4	physical	PAK1	NCOA3
Q13153	Q9Y6Q9	1	EGFR1	4	Phosphorylation	PAK1	NCOA3
O15530	P31749	1	EGFR1	4	physical	PDPK1	AKT1
O15530	Q6P1N0	1	EGFR1	4	physical	PDPK1	CC2D1A
O15530	P00533	1	EGFR1	4	physical	PDPK1	EGFR
P30086	Q02750	1	EGFR1	4	physical	PEBP1	MAP2K1
P30086	P28482	1	EGFR1	4	physical	PEBP1	MAPK1
P30086	P04049	1	EGFR1	4	physical	PEBP1	RAF1
Q9Y6X2	P40763	1	EGFR1	4	physical	PIAS3	STAT3
O00750	P00533	1	EGFR1	4	physical	PIK3C2B	EGFR
O00750	P62993	1	EGFR1	4	physical	PIK3C2B	GRB2
P42336	Q13480	1	EGFR1	4	physical	PIK3CA	GAB1
P42336	P42338	1	EGFR1	4	physical	PIK3CA	PIK3CB
P42336	O00329	1	EGFR1	4	physical	PIK3CA	PIK3CD
P42336	P48736	1	EGFR1	4	physical	PIK3CA	PIK3CG
P42336	P27986	1	EGFR1	4	physical	PIK3CA	PIK3R1
P42336	O00459	1	EGFR1	4	physical	PIK3CA	PIK3R2
P42336	Q92569	1	EGFR1	4	physical	PIK3CA	PIK3R3
P42338	Q13480	1	EGFR1	4	physical	PIK3CB	GAB1
P42338	P42336	1	EGFR1	4	physical	PIK3CB	PIK3CA
P42338	O00329	1	EGFR1	4	physical	PIK3CB	PIK3CD
P42338	P48736	1	EGFR1	4	physical	PIK3CB	PIK3CG
P42338	P27986	1	EGFR1	4	physical	PIK3CB	PIK3R1
P42338	O00459	1	EGFR1	4	physical	PIK3CB	PIK3R2
P42338	Q92569	1	EGFR1	4	physical	PIK3CB	PIK3R3
O00329	Q13480	1	EGFR1	4	physical	PIK3CD	GAB1
O00329	P42336	1	EGFR1	4	physical	PIK3CD	PIK3CA
O00329	P42338	1	EGFR1	4	physical	PIK3CD	PIK3CB
O00329	P48736	1	EGFR1	4	physical	PIK3CD	PIK3CG
O00329	P27986	1	EGFR1	4	physical	PIK3CD	PIK3R1
O00329	O00459	1	EGFR1	4	physical	PIK3CD	PIK3R2
O00329	Q92569	1	EGFR1	4	physical	PIK3CD	PIK3R3
P48736	Q13480	1	EGFR1	4	physical	PIK3CG	GAB1
P48736	P42336	1	EGFR1	4	physical	PIK3CG	PIK3CA
P48736	P42338	1	EGFR1	4	physical	PIK3CG	PIK3CB
P48736	O00329	1	EGFR1	4	physical	PIK3CG	PIK3CD
P48736	P27986	1	EGFR1	4	physical	PIK3CG	PIK3R1
P48736	O00459	1	EGFR1	4	physical	PIK3CG	PIK3R2
P48736	Q92569	1	EGFR1	4	physical	PIK3CG	PIK3R3
P27986	P62736	1	EGFR1	4	physical	PIK3R1	ACTA2
P27986	P36542	1	EGFR1	4	physical	PIK3R1	ATP5C1
P27986	P22681	1	EGFR1	4	physical	PIK3R1	CBL
P27986	Q13191	1	EGFR1	4	physical	PIK3R1	CBLB
P27986	P01133	1	EGFR1	4	physical	PIK3R1	EGF
P27986	P00533	1	EGFR1	4	physical	PIK3R1	EGFR
P27986	Q9UJM3	1	EGFR1	4	physical	PIK3R1	ERRFI1
P27986	Q13480	1	EGFR1	4	physical	PIK3R1	GAB1
P27986	Q9UQC2	1	EGFR1	4	physical	PIK3R1	GAB2
P27986	P62993	1	EGFR1	4	physical	PIK3R1	GRB2
P27986	P00403	1	EGFR1	4	physical	PIK3R1	MT-CO2
P27986	P42336	1	EGFR1	4	physical	PIK3R1	PIK3CA
P27986	P42338	1	EGFR1	4	physical	PIK3R1	PIK3CB
P27986	O00329	1	EGFR1	4	physical	PIK3R1	PIK3CD
P27986	P48736	1	EGFR1	4	physical	PIK3R1	PIK3CG
P27986	O00459	1	EGFR1	4	physical	PIK3R1	PIK3R2
P27986	Q92569	1	EGFR1	4	physical	PIK3R1	PIK3R3
P27986	Q06124	1	EGFR1	4	physical	PIK3R1	PTPN11
P27986	P29353	1	EGFR1	4	physical	PIK3R1	SHC1
P27986	P62316	1	EGFR1	4	physical	PIK3R1	SNRPD2
P27986	Q07889	1	EGFR1	4	physical	PIK3R1	SOS1
P27986	Q07890	1	EGFR1	4	physical	PIK3R1	SOS2
P27986	P0CG47	1	EGFR1	4	physical	PIK3R1	UBB
P27986	P52735	1	EGFR1	4	physical	PIK3R1	VAV2
P27986	Q9UKW4	1	EGFR1	4	physical	PIK3R1	VAV3
P27986	P63104	1	EGFR1	4	physical	PIK3R1	YWHAZ
O00459	P62736	1	EGFR1	4	physical	PIK3R2	ACTA2
O00459	P36542	1	EGFR1	4	physical	PIK3R2	ATP5C1
O00459	P22681	1	EGFR1	4	physical	PIK3R2	CBL
O00459	Q13191	1	EGFR1	4	physical	PIK3R2	CBLB
O00459	P01133	1	EGFR1	4	physical	PIK3R2	EGF
O00459	P00533	1	EGFR1	4	physical	PIK3R2	EGFR
O00459	Q9UJM3	1	EGFR1	4	physical	PIK3R2	ERRFI1
O00459	Q13480	1	EGFR1	4	physical	PIK3R2	GAB1
O00459	P62993	1	EGFR1	4	physical	PIK3R2	GRB2
O00459	P00403	1	EGFR1	4	physical	PIK3R2	MT-CO2
O00459	P42336	1	EGFR1	4	physical	PIK3R2	PIK3CA
O00459	P42338	1	EGFR1	4	physical	PIK3R2	PIK3CB
O00459	O00329	1	EGFR1	4	physical	PIK3R2	PIK3CD
O00459	P48736	1	EGFR1	4	physical	PIK3R2	PIK3CG
O00459	P27986	1	EGFR1	4	physical	PIK3R2	PIK3R1
O00459	Q92569	1	EGFR1	4	physical	PIK3R2	PIK3R3
O00459	P29353	1	EGFR1	4	physical	PIK3R2	SHC1
O00459	P62316	1	EGFR1	4	physical	PIK3R2	SNRPD2
O00459	Q07889	1	EGFR1	4	physical	PIK3R2	SOS1
O00459	Q07890	1	EGFR1	4	physical	PIK3R2	SOS2
O00459	P0CG47	1	EGFR1	4	physical	PIK3R2	UBB
O00459	P52735	1	EGFR1	4	physical	PIK3R2	VAV2
O00459	P63104	1	EGFR1	4	physical	PIK3R2	YWHAZ
Q92569	Q13480	1	EGFR1	4	physical	PIK3R3	GAB1
Q92569	P42336	1	EGFR1	4	physical	PIK3R3	PIK3CA
Q92569	P42338	1	EGFR1	4	physical	PIK3R3	PIK3CB
Q92569	O00329	1	EGFR1	4	physical	PIK3R3	PIK3CD
Q92569	P48736	1	EGFR1	4	physical	PIK3R3	PIK3CG
Q92569	P27986	1	EGFR1	4	physical	PIK3R3	PIK3R1
Q92569	O00459	1	EGFR1	4	physical	PIK3R3	PIK3R2
Q00169	P00533	1	EGFR1	4	physical	PITPNA	EGFR
Q00169	P19174	1	EGFR1	4	physical	PITPNA	PLCG1
Q16513	P16333	1	EGFR1	4	physical	PKN2	NCK1
Q16513	O43639	1	EGFR1	4	physical	PKN2	NCK2
Q9P212	P01112	1	EGFR1	4	physical	PLCE1	HRAS
Q9P212	P62834	1	EGFR1	4	physical	PLCE1	RAP1A
Q9P212	O43255	1	EGFR1	4	physical	PLCE1	SIAH2
P19174	P22681	1	EGFR1	4	physical	PLCG1	CBL
P19174	Q05193	1	EGFR1	4	physical	PLCG1	DNM1
P19174	P00533	1	EGFR1	4	physical	PLCG1	EGFR
P19174	Q13480	1	EGFR1	4	physical	PLCG1	GAB1
P19174	Q9Y2X7	1	EGFR1	4	physical	PLCG1	GIT1
P19174	Q00169	1	EGFR1	4	physical	PLCG1	PITPNA
P19174	O14939	1	EGFR1	4	physical	PLCG1	PLD2
P19174	P63000	1	EGFR1	4	physical	PLCG1	RAC1
P19174	Q07889	1	EGFR1	4	physical	PLCG1	SOS1
P19174	P12931	1	EGFR1	4	physical	PLCG1	SRC
P19174	Q9UKW4	1	EGFR1	4	physical	PLCG1	VAV3
Q13393	Q03135	1	EGFR1	4	physical	PLD1	CAV1
Q13393	P00533	1	EGFR1	4	physical	PLD1	EGFR
Q13393	O14939	1	EGFR1	4	physical	PLD1	PLD2
Q13393	P17252	1	EGFR1	4	physical	PLD1	PRKCA
Q13393	P11233	1	EGFR1	4	physical	PLD1	RALA
Q13393	P61764	1	EGFR1	4	physical	PLD1	STXBP1
O14939	Q00535	1	EGFR1	4	physical	PLD2	CDK5
O14939	P00533	1	EGFR1	4	physical	PLD2	EGFR
O14939	P19174	1	EGFR1	4	physical	PLD2	PLCG1
O14939	Q13393	1	EGFR1	4	physical	PLD2	PLD1
O14939	P17252	1	EGFR1	4	physical	PLD2	PRKCA
O14939	P11233	1	EGFR1	4	physical	PLD2	RALA
O14939	P61764	1	EGFR1	4	physical	PLD2	STXBP1
Q15149	O95782	1	EGFR1	4	physical	PLEC	AP2A1
Q15149	P63010	1	EGFR1	4	physical	PLEC	AP2B1
Q15149	P53680	1	EGFR1	4	physical	PLEC	AP2S1
Q15149	Q13191	1	EGFR1	4	physical	PLEC	CBLB
Q15149	P13987	1	EGFR1	4	physical	PLEC	CD59
Q15149	P00533	1	EGFR1	4	physical	PLEC	EGFR
Q15149	P58107	1	EGFR1	4	physical	PLEC	EPPK1
Q15149	P62993	1	EGFR1	4	physical	PLEC	GRB2
Q15149	Q16695	1	EGFR1	4	physical	PLEC	HIST3H3
Q15149	P46940	1	EGFR1	4	physical	PLEC	IQGAP1
Q15149	Q04695	1	EGFR1	4	physical	PLEC	KRT17
Q15149	P05783	1	EGFR1	4	physical	PLEC	KRT18
Q15149	P08729	1	EGFR1	4	physical	PLEC	KRT7
Q15149	P05787	1	EGFR1	4	physical	PLEC	KRT8
Q15149	Q6WCQ1	1	EGFR1	4	physical	PLEC	MPRIP
Q15149	Q06124	1	EGFR1	4	physical	PLEC	PTPN11
Q15149	Q9H0H5	1	EGFR1	4	physical	PLEC	RACGAP1
Q15149	P29353	1	EGFR1	4	physical	PLEC	SHC1
Q15149	Q2TAY7	1	EGFR1	4	physical	PLEC	SMU1
Q15149	P62316	1	EGFR1	4	physical	PLEC	SNRPD2
Q15149	Q07889	1	EGFR1	4	physical	PLEC	SOS1
Q15149	P52735	1	EGFR1	4	physical	PLEC	VAV2
Q15149	Q9UKW4	1	EGFR1	4	physical	PLEC	VAV3
O15162	P00533	1	EGFR1	4	physical	PLSCR1	EGFR
O15162	P29353	1	EGFR1	4	physical	PLSCR1	SHC1
O14974	P31946	1	EGFR1	4	physical	PPP1R12A	YWHAB
Q06190	P00533	1	EGFR1	4	physical	PPP2R3A	EGFR
Q06190	O15357	1	EGFR1	4	physical	PPP2R3A	INPPL1
P10644	P00533	1	EGFR1	4	physical	PRKAR1A	EGFR
P10644	P62993	1	EGFR1	4	physical	PRKAR1A	GRB2
P17252	P00533	1	EGFR1	4	physical	PRKCA	EGFR
P17252	P00533	1	EGFR1	4	Phosphorylation	PRKCA	EGFR
P17252	P30086	1	EGFR1	4	Phosphorylation	PRKCA	PEBP1
P17252	Q13393	1	EGFR1	4	physical	PRKCA	PLD1
P17252	Q13393	1	EGFR1	4	Phosphorylation	PRKCA	PLD1
P17252	O14939	1	EGFR1	4	physical	PRKCA	PLD2
P05771	P00533	1	EGFR1	4	Phosphorylation	PRKCB	EGFR
P05771	P30086	1	EGFR1	4	Phosphorylation	PRKCB	PEBP1
Q05655	P00533	1	EGFR1	4	physical	PRKCD	EGFR
Q05655	P29353	1	EGFR1	4	physical	PRKCD	SHC1
Q05655	P08047	1	EGFR1	4	physical	PRKCD	SP1
P05129	P30086	1	EGFR1	4	Phosphorylation	PRKCG	PEBP1
P41743	P00533	1	EGFR1	4	Phosphorylation	PRKCI	EGFR
P41743	Q13163	1	EGFR1	4	physical	PRKCI	MAP2K5
Q05513	P00533	1	EGFR1	4	Phosphorylation	PRKCZ	EGFR
Q05513	Q13163	1	EGFR1	4	physical	PRKCZ	MAP2K5
Q05513	Q13164	1	EGFR1	4	physical	PRKCZ	MAPK7
Q05513	P30086	1	EGFR1	4	Phosphorylation	PRKCZ	PEBP1
Q05513	Q6R327	1	EGFR1	4	physical	PRKCZ	RICTOR
Q15139	P00533	1	EGFR1	4	Phosphorylation	PRKD1	EGFR
Q05397	Q03135	1	EGFR1	4	physical	PTK2	CAV1
Q05397	P00533	1	EGFR1	4	physical	PTK2	EGFR
Q05397	Q9Y6Q9	1	EGFR1	4	physical	PTK2	NCOA3
Q05397	P12931	1	EGFR1	4	physical	PTK2	SRC
Q14289	P49023	1	EGFR1	4	Phosphorylation	PTK2B	PXN
Q14289	P12931	1	EGFR1	4	physical	PTK2B	SRC
Q14289	P40763	1	EGFR1	4	physical	PTK2B	STAT3
Q13882	Q92625	1	EGFR1	4	Phosphorylation	PTK6	ANKS1A
Q13882	P00533	1	EGFR1	4	physical	PTK6	EGFR
Q13882	Q07666	1	EGFR1	4	Phosphorylation	PTK6	KHDRBS1
Q13882	P49023	1	EGFR1	4	Phosphorylation	PTK6	PXN
Q13882	P49023	1	EGFR1	4	physical	PTK6	PXN
P18031	P00533	1	EGFR1	4	physical	PTPN1	EGFR
Q06124	P07355	1	EGFR1	4	physical	PTPN11	ANXA2
Q06124	O95782	1	EGFR1	4	physical	PTPN11	AP2A1
Q06124	P63010	1	EGFR1	4	physical	PTPN11	AP2B1
Q06124	P53680	1	EGFR1	4	physical	PTPN11	AP2S1
Q06124	Q13191	1	EGFR1	4	physical	PTPN11	CBLB
Q06124	P13987	1	EGFR1	4	physical	PTPN11	CD59
Q06124	P00533	1	EGFR1	4	Dephosphorylation	PTPN11	EGFR
Q06124	P00533	1	EGFR1	4	physical	PTPN11	EGFR
Q06124	P58107	1	EGFR1	4	physical	PTPN11	EPPK1
Q06124	Q8WU20	1	EGFR1	4	physical	PTPN11	FRS2
Q06124	Q13480	1	EGFR1	4	physical	PTPN11	GAB1
Q06124	Q9UQC2	1	EGFR1	4	physical	PTPN11	GAB2
Q06124	Q9H706	1	EGFR1	4	physical	PTPN11	GAREM
Q06124	P62993	1	EGFR1	4	physical	PTPN11	GRB2
Q06124	Q16695	1	EGFR1	4	physical	PTPN11	HIST3H3
Q06124	P34932	1	EGFR1	4	physical	PTPN11	HSPA4
Q06124	P46940	1	EGFR1	4	physical	PTPN11	IQGAP1
Q06124	Q04695	1	EGFR1	4	physical	PTPN11	KRT17
Q06124	P05783	1	EGFR1	4	physical	PTPN11	KRT18
Q06124	P08729	1	EGFR1	4	physical	PTPN11	KRT7
Q06124	P05787	1	EGFR1	4	physical	PTPN11	KRT8
Q06124	Q6WCQ1	1	EGFR1	4	physical	PTPN11	MPRIP
Q06124	P27986	1	EGFR1	4	physical	PTPN11	PIK3R1
Q06124	Q15149	1	EGFR1	4	physical	PTPN11	PLEC
Q06124	P49023	1	EGFR1	4	physical	PTPN11	PXN
Q06124	P49023	1	EGFR1	4	Dephosphorylation	PTPN11	PXN
Q06124	Q9H0H5	1	EGFR1	4	physical	PTPN11	RACGAP1
Q06124	P29353	1	EGFR1	4	physical	PTPN11	SHC1
Q06124	Q2TAY7	1	EGFR1	4	physical	PTPN11	SMU1
Q06124	P62316	1	EGFR1	4	physical	PTPN11	SNRPD2
Q06124	Q07889	1	EGFR1	4	physical	PTPN11	SOS1
Q06124	P52735	1	EGFR1	4	physical	PTPN11	VAV2
Q06124	Q9UKW4	1	EGFR1	4	physical	PTPN11	VAV3
Q05209	P62993	1	EGFR1	4	physical	PTPN12	GRB2
Q05209	O60674	1	EGFR1	4	physical	PTPN12	JAK2
Q05209	O60674	1	EGFR1	4	Dephosphorylation	PTPN12	JAK2
Q9H3S7	P12931	1	EGFR1	4	physical	PTPN23	SRC
P54829	P28482	1	EGFR1	4	Dephosphorylation	PTPN5	MAPK1
P54829	P28482	1	EGFR1	4	physical	PTPN5	MAPK1
P54829	P27361	1	EGFR1	4	physical	PTPN5	MAPK3
P54829	P27361	1	EGFR1	4	Dephosphorylation	PTPN5	MAPK3
P29350	O60716	1	EGFR1	4	physical	PTPN6	CTNND1
P29350	O60716	1	EGFR1	4	Dephosphorylation	PTPN6	CTNND1
P29350	P00533	1	EGFR1	4	physical	PTPN6	EGFR
Q15256	P28482	1	EGFR1	4	Dephosphorylation	PTPRR	MAPK1
Q15256	P28482	1	EGFR1	4	physical	PTPRR	MAPK1
Q15256	P27361	1	EGFR1	4	Dephosphorylation	PTPRR	MAPK3
Q15256	P27361	1	EGFR1	4	physical	PTPRR	MAPK3
Q15256	Q13164	1	EGFR1	4	Dephosphorylation	PTPRR	MAPK7
Q15256	Q13164	1	EGFR1	4	physical	PTPRR	MAPK7
P49023	Q13480	1	EGFR1	4	physical	PXN	GAB1
P49023	Q13882	1	EGFR1	4	physical	PXN	PTK6
P49023	Q06124	1	EGFR1	4	physical	PXN	PTPN11
P20339	Q13671	1	EGFR1	4	physical	RAB5A	RIN1
P20339	Q92738	1	EGFR1	4	physical	RAB5A	USP6NL
P63000	Q13233	1	EGFR1	4	physical	RAC1	MAP3K1
P63000	Q9Y6R4	1	EGFR1	4	physical	RAC1	MAP3K4
P63000	P19174	1	EGFR1	4	physical	RAC1	PLCG1
P63000	P40763	1	EGFR1	4	physical	RAC1	STAT3
Q9H0H5	O95782	1	EGFR1	4	physical	RACGAP1	AP2A1
Q9H0H5	P63010	1	EGFR1	4	physical	RACGAP1	AP2B1
Q9H0H5	P53680	1	EGFR1	4	physical	RACGAP1	AP2S1
Q9H0H5	Q13191	1	EGFR1	4	physical	RACGAP1	CBLB
Q9H0H5	P13987	1	EGFR1	4	physical	RACGAP1	CD59
Q9H0H5	P00533	1	EGFR1	4	physical	RACGAP1	EGFR
Q9H0H5	P58107	1	EGFR1	4	physical	RACGAP1	EPPK1
Q9H0H5	P62993	1	EGFR1	4	physical	RACGAP1	GRB2
Q9H0H5	Q16695	1	EGFR1	4	physical	RACGAP1	HIST3H3
Q9H0H5	P46940	1	EGFR1	4	physical	RACGAP1	IQGAP1
Q9H0H5	Q04695	1	EGFR1	4	physical	RACGAP1	KRT17
Q9H0H5	P05783	1	EGFR1	4	physical	RACGAP1	KRT18
Q9H0H5	P08729	1	EGFR1	4	physical	RACGAP1	KRT7
Q9H0H5	P05787	1	EGFR1	4	physical	RACGAP1	KRT8
Q9H0H5	Q6WCQ1	1	EGFR1	4	physical	RACGAP1	MPRIP
Q9H0H5	Q15149	1	EGFR1	4	physical	RACGAP1	PLEC
Q9H0H5	Q06124	1	EGFR1	4	physical	RACGAP1	PTPN11
Q9H0H5	P29353	1	EGFR1	4	physical	RACGAP1	SHC1
Q9H0H5	Q2TAY7	1	EGFR1	4	physical	RACGAP1	SMU1
Q9H0H5	P62316	1	EGFR1	4	physical	RACGAP1	SNRPD2
Q9H0H5	Q07889	1	EGFR1	4	physical	RACGAP1	SOS1
Q9H0H5	P52735	1	EGFR1	4	physical	RACGAP1	VAV2
Q9H0H5	Q9UKW4	1	EGFR1	4	physical	RACGAP1	VAV3
P04049	P15056	1	EGFR1	4	physical	RAF1	BRAF
P04049	P01112	1	EGFR1	4	physical	RAF1	HRAS
P04049	Q02750	1	EGFR1	4	Phosphorylation	RAF1	MAP2K1
P04049	Q02750	1	EGFR1	4	physical	RAF1	MAP2K1
P04049	P30086	1	EGFR1	4	physical	RAF1	PEBP1
P04049	O14593	1	EGFR1	4	physical	RAF1	RFXANK
P04049	O14593	1	EGFR1	4	Phosphorylation	RAF1	RFXANK
P11233	Q13393	1	EGFR1	4	physical	RALA	PLD1
P11233	O14939	1	EGFR1	4	physical	RALA	PLD2
P11234	Q15311	1	EGFR1	4	physical	RALB	RALBP1
Q15311	P11234	1	EGFR1	4	physical	RALBP1	RALB
Q15311	Q8NFH8	1	EGFR1	4	physical	RALBP1	REPS2
Q12967	P01112	1	EGFR1	4	physical	RALGDS	HRAS
Q12967	P62834	1	EGFR1	4	physical	RALGDS	RAP1A
P62834	Q9P212	1	EGFR1	4	physical	RAP1A	PLCE1
P62834	Q12967	1	EGFR1	4	physical	RAP1A	RALGDS
P20936	P51636	1	EGFR1	4	physical	RASA1	CAV2
P20936	O60496	1	EGFR1	4	physical	RASA1	DOK2
P20936	P00533	1	EGFR1	4	physical	RASA1	EGFR
P20936	P42858	1	EGFR1	4	physical	RASA1	HTT
P20936	O14543	1	EGFR1	4	physical	RASA1	SOCS3
Q16576	Q9UKG1	1	EGFR1	4	physical	RBBP7	APPL1
Q16576	Q8NEU8	1	EGFR1	4	physical	RBBP7	APPL2
Q04206	O43707	1	EGFR1	4	physical	RELA	ACTN4
Q04206	P19838	1	EGFR1	4	physical	RELA	NFKB1
Q96D71	P46108	1	EGFR1	4	physical	REPS1	CRK
Q96D71	P62993	1	EGFR1	4	physical	REPS1	GRB2
Q8NFH8	Q9ULH1	1	EGFR1	4	physical	REPS2	ASAP1
Q8NFH8	P62993	1	EGFR1	4	physical	REPS2	GRB2
Q8NFH8	Q15311	1	EGFR1	4	physical	REPS2	RALBP1
O14593	P04049	1	EGFR1	4	physical	RFXANK	RAF1
O15492	P00533	1	EGFR1	4	physical	RGS16	EGFR
Q6R327	Q05513	1	EGFR1	4	physical	RICTOR	PRKCZ
Q13671	P20339	1	EGFR1	4	physical	RIN1	RAB5A
Q13546	P00533	1	EGFR1	4	physical	RIPK1	EGFR
Q13546	Q99558	1	EGFR1	4	physical	RIPK1	MAP3K14
Q15418	P28482	1	EGFR1	4	physical	RPS6KA1	MAPK1
Q15418	P27361	1	EGFR1	4	physical	RPS6KA1	MAPK3
Q15349	P28482	1	EGFR1	4	physical	RPS6KA2	MAPK1
Q15349	P27361	1	EGFR1	4	physical	RPS6KA2	MAPK3
P51812	Q16695	1	EGFR1	4	Phosphorylation	RPS6KA3	HIST3H3
P51812	P28482	1	EGFR1	4	physical	RPS6KA3	MAPK1
P51812	P27361	1	EGFR1	4	physical	RPS6KA3	MAPK3
O75582	P18846	1	EGFR1	4	Phosphorylation	RPS6KA5	ATF1
O75582	P16220	1	EGFR1	4	Phosphorylation	RPS6KA5	CREB1
Q9NP31	Q9Y2U5	1	EGFR1	4	physical	SH2D2A	MAP3K2
O75368	P00533	1	EGFR1	4	physical	SH3BGRL	EGFR
Q99962	Q96B97	1	EGFR1	4	physical	SH3GL2	SH3KBP1
Q99963	Q05193	1	EGFR1	4	physical	SH3GL3	DNM1
Q99963	O00401	1	EGFR1	4	physical	SH3GL3	WASL
Q96B97	Q9ULH1	1	EGFR1	4	physical	SH3KBP1	ASAP1
Q96B97	P22681	1	EGFR1	4	physical	SH3KBP1	CBL
Q96B97	Q99962	1	EGFR1	4	physical	SH3KBP1	SH3GL2
P29353	P62736	1	EGFR1	4	physical	SHC1	ACTA2
P29353	O95782	1	EGFR1	4	physical	SHC1	AP2A1
P29353	P63010	1	EGFR1	4	physical	SHC1	AP2B1
P29353	P53680	1	EGFR1	4	physical	SHC1	AP2S1
P29353	P36542	1	EGFR1	4	physical	SHC1	ATP5C1
P29353	P22681	1	EGFR1	4	physical	SHC1	CBL
P29353	Q13191	1	EGFR1	4	physical	SHC1	CBLB
P29353	P13987	1	EGFR1	4	physical	SHC1	CD59
P29353	P13688	1	EGFR1	4	physical	SHC1	CEACAM1
P29353	P01133	1	EGFR1	4	physical	SHC1	EGF
P29353	P00533	1	EGFR1	4	physical	SHC1	EGFR
P29353	P58107	1	EGFR1	4	physical	SHC1	EPPK1
P29353	Q12929	1	EGFR1	4	physical	SHC1	EPS8
P29353	Q9UJM3	1	EGFR1	4	physical	SHC1	ERRFI1
P29353	P62993	1	EGFR1	4	physical	SHC1	GRB2
P29353	Q16695	1	EGFR1	4	physical	SHC1	HIST3H3
P29353	O15357	1	EGFR1	4	physical	SHC1	INPPL1
P29353	P46940	1	EGFR1	4	physical	SHC1	IQGAP1
P29353	Q04695	1	EGFR1	4	physical	SHC1	KRT17
P29353	P05783	1	EGFR1	4	physical	SHC1	KRT18
P29353	P08729	1	EGFR1	4	physical	SHC1	KRT7
P29353	P05787	1	EGFR1	4	physical	SHC1	KRT8
P29353	Q13233	1	EGFR1	4	physical	SHC1	MAP3K1
P29353	Q6WCQ1	1	EGFR1	4	physical	SHC1	MPRIP
P29353	P00403	1	EGFR1	4	physical	SHC1	MT-CO2
P29353	P27986	1	EGFR1	4	physical	SHC1	PIK3R1
P29353	O00459	1	EGFR1	4	physical	SHC1	PIK3R2
P29353	Q15149	1	EGFR1	4	physical	SHC1	PLEC
P29353	O15162	1	EGFR1	4	physical	SHC1	PLSCR1
P29353	Q05655	1	EGFR1	4	physical	SHC1	PRKCD
P29353	Q06124	1	EGFR1	4	physical	SHC1	PTPN11
P29353	Q9H0H5	1	EGFR1	4	physical	SHC1	RACGAP1
P29353	Q2TAY7	1	EGFR1	4	physical	SHC1	SMU1
P29353	P62316	1	EGFR1	4	physical	SHC1	SNRPD2
P29353	Q07889	1	EGFR1	4	physical	SHC1	SOS1
P29353	Q07890	1	EGFR1	4	physical	SHC1	SOS2
